meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1211,9097,2,1,2023-06-03T10:30:03.217000+00:00,,42.439,29.383,212.0,242.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051]",227.0
1211,9097,23,1,2023-06-03T10:30:04.670000+00:00,,39.117,33.863,203.0,225.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2051]",209.0
1211,9097,20,1,2023-06-03T10:30:08.263000+00:00,,38.735,34.842,197.0,225.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",198.0
1211,9097,27,1,2023-06-03T10:30:09.857000+00:00,,37.803,38.179,182.0,123.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",177.0
1211,9097,21,1,2023-06-03T10:30:12.263000+00:00,,36.476,32.753,193.0,210.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2064, 2064]",191.0
1211,9097,11,1,2023-06-03T10:30:16.466000+00:00,,38.809,39.503,252.0,161.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2051]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",184.0
1211,9097,22,1,2023-06-03T10:30:18.935000+00:00,,35.026,33.343,206.0,207.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2064, 2064]",169.0
1211,9097,63,1,2023-06-03T10:30:20.466000+00:00,,38.863,33.029,238.0,133.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]",99.0
1211,9097,81,1,2023-06-03T10:30:26.685000+00:00,,39.367,48.521,195.0,160.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",105.0
1211,9097,4,1,2023-06-03T10:30:30.732000+00:00,,36.067,35.862,226.0,138.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051]",182.0
1211,9097,18,1,2023-06-03T10:30:32.747000+00:00,,33.477,40.143,243.0,167.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2051, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2051, 2049]",127.0
1211,9097,55,1,2023-06-03T10:30:34.466000+00:00,,34.526,51.657,205.0,231.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",125.0
1211,9097,44,1,2023-06-03T10:30:41.232000+00:00,,35.749,42.01,215.0,220.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",193.0
1211,9097,77,1,2023-06-03T10:30:44.060000+00:00,,38.56,51.647,209.0,195.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",202.0
1211,9097,14,1,2023-06-03T10:30:45.169000+00:00,,35.462,37.848,244.0,220.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049]",209.0
1211,9097,24,1,2023-06-03T10:30:47.606000+00:00,,39.005,51.198,208.0,206.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",166.0
1211,9097,31,1,2023-06-03T10:30:55.591000+00:00,,39.652,47.63,210.0,248.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",220.0
1211,9097,1,1,2023-06-03T10:31:09.450000+00:00,,37.809,44.065,211.0,275.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]",231.0
1211,9097,10,1,2023-06-03T10:31:13.903000+00:00,,37.565,47.969,205.0,236.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",235.0
1211,9097,16,1,2023-06-03T10:31:19.934000+00:00,,35.887,50.72,223.0,212.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",228.0
1211,9097,2,2,2023-06-03T10:31:48.730000+00:00,22.891,30.681,22.957,280.0,299.0,False,76.529,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2051, 2051, 0]",313.0
1211,9097,23,2,2023-06-03T10:31:54.574000+00:00,22.471,30.394,22.986,273.0,291.0,False,75.851,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 0]",320.0
1211,9097,20,2,2023-06-03T10:31:57.261000+00:00,22.162,29.785,23.587,288.0,308.0,False,75.534,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 0]",325.0
1211,9097,27,2,2023-06-03T10:32:01.886000+00:00,22.382,30.209,22.555,278.0,304.0,False,75.146,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2049, 0]",324.0
1211,9097,11,2,2023-06-03T10:32:10.386000+00:00,22.07,29.423,22.421,288.0,302.0,False,73.914,"[2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2049, 2049, 2051, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2051, 0]",323.0
1211,9097,63,2,2023-06-03T10:32:14.574000+00:00,22.108,29.774,22.397,283.0,301.0,False,74.279,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 0]",321.0
1211,9097,4,2,2023-06-03T10:32:17.995000+00:00,22.264,29.952,22.465,281.0,298.0,False,74.681,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",318.0
1211,9097,21,2,2023-06-03T10:32:20.605000+00:00,52.365,35.366,28.46,258.0,274.0,True,116.191,"[None, 2064, 2049, 2049, 2048, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2048, 2049, 2048, 2049, 2049, 2049]",225.0
1211,9097,18,2,2023-06-03T10:32:23.636000+00:00,22.325,29.853,22.578,283.0,294.0,False,74.756,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",314.0
1211,9097,14,2,2023-06-03T10:32:28.667000+00:00,22.362,29.664,22.369,285.0,299.0,False,74.395,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2051, 2051]",315.0
1211,9097,22,2,2023-06-03T10:32:29.167000+00:00,58.049,36.572,24.279,101.0,268.0,True,118.9,"[None, 2064, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",226.0
1211,9097,44,2,2023-06-03T10:32:34.714000+00:00,22.304,29.481,22.341,286.0,305.0,False,74.126,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 0]",321.0
1211,9097,55,2,2023-06-03T10:32:39.808000+00:00,22.88,30.467,28.954,279.0,300.0,False,82.301,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2064, 2064]",319.0
1211,9097,81,2,2023-06-03T10:32:44.011000+00:00,22.71,30.053,22.342,280.0,295.0,False,75.105,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 0]",314.0
1211,9097,77,2,2023-06-03T10:32:49.885000+00:00,22.351,29.743,22.266,279.0,300.0,False,74.36,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2049, 2049]",315.0
1211,9097,24,2,2023-06-03T10:32:53.901000+00:00,22.644,30.054,22.512,280.0,295.0,False,75.21,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",318.0
1211,9097,31,2,2023-06-03T10:32:59.557000+00:00,22.532,30.112,22.622,285.0,297.0,False,75.266,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",321.0
1211,9097,1,2,2023-06-03T10:33:04.495000+00:00,21.873,29.446,22.345,287.0,306.0,False,73.664,"[2051, 2051, 2051, 2051, 2051, 2051, 2049]","[2049, 2051, 2051, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",324.0
1211,9097,2,3,2023-06-03T10:33:05.213000+00:00,32.02,45.717,29.05,118.0,227.0,False,106.787,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",312.0
1211,9097,10,2,2023-06-03T10:33:09.260000+00:00,22.593,30.346,22.902,287.0,302.0,False,75.841,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 0]",325.0
1211,9097,23,3,2023-06-03T10:33:10.463000+00:00,30.715,45.197,37.644,190.0,240.0,False,113.556,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",278.0
1211,9097,20,3,2023-06-03T10:33:12.682000+00:00,41.478,65.949,44.931,104.0,121.0,False,152.358,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 0]",181.0
