meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1222,9206,55,2,2023-10-20T17:32:31.158000+00:00,27.43,40.516,32.97,217.0,180,False,100.916,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2051, 0]",295
1222,9206,24,2,2023-10-20T17:32:37.798000+00:00,27.71,40.557,33.062,208.0,183,False,101.329,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 0]",312
1222,9206,18,2,2023-10-20T17:32:44.548000+00:00,28.076,41.121,33.668,205.0,183,False,102.865,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",298
1222,9206,77,2,2023-10-20T17:32:50.079000+00:00,27.333,39.887,32.748,209.0,182,False,99.968,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",316
1222,9206,3,2,2023-10-20T17:32:56.595000+00:00,27.589,40.076,32.7,213.0,181,False,100.365,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",317
1222,9206,44,2,2023-10-20T17:33:05.142000+00:00,27.397,40.655,32.858,205.0,183,False,100.91,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049]",314
1222,9206,11,2,2023-10-20T17:33:11.001000+00:00,27.318,39.853,33.047,213.0,178,False,100.218,"[2051, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2051, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049]",321
1222,9206,22,2,2023-10-20T17:33:17.220000+00:00,27.488,40.369,33.375,207.0,181,False,101.232,"[2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 0]",314
1222,9206,16,2,2023-10-20T17:33:24.751000+00:00,28.594,41.132,33.583,214.0,175,False,103.309,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",294
1222,9206,31,2,2023-10-20T17:33:28.735000+00:00,27.72,40.4,33.441,208.0,178,False,101.561,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",320
1222,9206,63,3,2023-10-20T17:33:32.985000+00:00,43.039,58.967,46.937,124.0,121,False,148.943,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",240
1222,9206,14,2,2023-10-20T17:33:37.672000+00:00,28.462,41.028,33.912,214.0,182,False,103.402,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",316
1222,9206,27,3,2023-10-20T17:33:38.407000+00:00,39.956,63.889,50.509,138.0,123,False,154.354,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",113
1222,9206,2,1,2023-10-20T17:33:42.625000+00:00,,47.139,38.143,139.0,145,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",299
1222,9206,1,3,2023-10-20T17:33:48.438000+00:00,44.562,65.033,45.919,138.0,141,False,155.514,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",216
1222,9206,20,3,2023-10-20T17:33:57.063000+00:00,48.595,62.7,56.747,115.0,105,False,168.042,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",151
